CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
43.126275,0.344902,531.000000,551.000000,607.000000,546.000000,43.126275,68.000000,574.033246,547.817843,-0.065789 
45.663114,0.266594,531.000000,551.000000,607.000000,546.000000,45.663114,68.000000,576.564613,547.729254,-0.065789 
48.199954,0.102496,531.000000,551.000000,607.000000,546.000000,48.199954,68.000000,579.095980,547.726454,-0.065789 
50.736794,-0.373803,531.000000,551.000000,607.000000,546.000000,50.736794,68.000000,581.627348,548.035856,-0.065789 
53.273633,-1.085812,531.000000,551.000000,607.000000,546.000000,53.273633,68.000000,584.158715,548.580968,-0.065789 
55.810473,-1.549341,531.000000,551.000000,607.000000,546.000000,55.810473,68.000000,586.690083,548.877599,-0.065789 
58.347313,-1.671809,531.000000,551.000000,607.000000,546.000000,58.347313,68.000000,589.221450,548.833170,-0.065789 
60.884152,-1.754168,531.000000,551.000000,607.000000,546.000000,60.884152,68.000000,591.752817,548.748632,-0.065789 
63.420992,-2.049711,531.000000,551.000000,607.000000,546.000000,63.420992,68.000000,594.284185,548.877277,-0.065789 
65.957832,-2.501530,531.000000,551.000000,607.000000,546.000000,65.957832,68.000000,596.815552,549.162199,-0.065789 
68.494671,-2.862336,531.000000,551.000000,607.000000,546.000000,68.494671,68.000000,599.346920,549.356108,-0.065789 
71.031511,-3.060267,531.000000,551.000000,607.000000,546.000000,71.031511,68.000000,601.878287,549.387142,-0.065789 
73.568351,-3.126801,531.000000,551.000000,607.000000,546.000000,73.568351,68.000000,604.409654,549.286778,-0.065789 
76.105190,-3.053908,531.000000,551.000000,607.000000,546.000000,76.105190,68.000000,606.941022,549.046987,-0.065789 
0.000000,1.394524,528.000000,553.000000,604.000000,547.000000,0.000000,71.000000,528.000000,551.605476,-0.078947 
2.535306,0.954284,528.000000,553.000000,604.000000,547.000000,2.535306,71.000000,530.527442,551.845560,-0.078947 
5.070612,0.644313,528.000000,553.000000,604.000000,547.000000,5.070612,71.000000,533.054884,551.955375,-0.078947 
7.605919,0.459562,528.000000,553.000000,604.000000,547.000000,7.605919,71.000000,535.582326,551.939970,-0.078947 
10.141225,0.408004,528.000000,553.000000,604.000000,547.000000,10.141225,71.000000,538.109768,551.791373,-0.078947 
12.676531,0.430426,528.000000,553.000000,604.000000,547.000000,12.676531,71.000000,540.637211,551.568795,-0.078947 
15.211837,0.487177,528.000000,553.000000,604.000000,547.000000,15.211837,71.000000,543.164653,551.311889,-0.078947 
17.747144,0.577975,528.000000,553.000000,604.000000,547.000000,17.747144,71.000000,545.692095,551.020935,-0.078947 
20.282450,0.663588,528.000000,553.000000,604.000000,547.000000,20.282450,71.000000,548.219537,550.735166,-0.078947 
22.817756,0.754984,528.000000,553.000000,604.000000,547.000000,22.817756,71.000000,550.746979,550.443614,-0.078947 
25.353062,0.846545,528.000000,553.000000,604.000000,547.000000,25.353062,71.000000,553.274421,550.151897,-0.078947 
27.888369,0.914005,528.000000,553.000000,604.000000,547.000000,27.888369,71.000000,555.801863,549.884281,-0.078947 
30.423675,0.970105,528.000000,553.000000,604.000000,547.000000,30.423675,71.000000,558.329305,549.628026,-0.078947 
32.958981,1.041718,528.000000,553.000000,604.000000,547.000000,32.958981,71.000000,560.856747,549.356257,-0.078947 
35.494287,1.107330,528.000000,553.000000,604.000000,547.000000,35.494287,71.000000,563.384189,549.090490,-0.078947 
38.029594,1.182416,528.000000,553.000000,604.000000,547.000000,38.029594,71.000000,565.911632,548.815248,-0.078947 
40.564900,1.314272,528.000000,553.000000,604.000000,547.000000,40.564900,71.000000,568.439074,548.483236,-0.078947 
43.100206,1.354543,528.000000,553.000000,604.000000,547.000000,43.100206,71.000000,570.966516,548.242809,-0.078947 
