CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
251.166011,-7.250281,257.000000,514.000000,552.000000,531.000000,251.166011,159.000000,507.750000,535.724255,0.057627 
258.553246,-10.034733,257.000000,514.000000,552.000000,531.000000,258.553246,159.000000,515.125000,538.934412,0.057627 
265.940482,-11.181662,257.000000,514.000000,552.000000,531.000000,265.940482,159.000000,522.500000,540.507046,0.057627 
273.327718,-10.157655,257.000000,514.000000,552.000000,531.000000,273.327718,159.000000,529.875000,539.908744,0.057627 
280.714953,-7.689904,257.000000,514.000000,552.000000,531.000000,280.714953,159.000000,537.250000,537.866698,0.057627 
288.102189,-3.674106,257.000000,514.000000,552.000000,531.000000,288.102189,159.000000,544.625000,534.276605,0.057627 
295.489425,1.873756,257.000000,514.000000,552.000000,531.000000,295.489425,159.000000,552.000000,529.154448,0.057627 
0.000000,-0.606405,250.000000,511.000000,544.000000,541.000000,0.000000,162.000000,250.000000,511.606405,0.102041 
7.388166,-0.594650,250.000000,511.000000,544.000000,541.000000,7.388166,162.000000,257.350000,512.348545,0.102041 
14.776332,-0.495507,250.000000,511.000000,544.000000,541.000000,14.776332,162.000000,264.700000,513.003296,0.102041 
22.164499,-0.276688,250.000000,511.000000,544.000000,541.000000,22.164499,162.000000,272.050000,513.538372,0.102041 
29.552665,0.006550,250.000000,511.000000,544.000000,541.000000,29.552665,162.000000,279.400000,514.009028,0.102041 
36.940831,0.702630,250.000000,511.000000,544.000000,541.000000,36.940831,162.000000,286.750000,514.066842,0.102041 
44.328997,1.871770,250.000000,511.000000,544.000000,541.000000,44.328997,162.000000,294.100000,513.651597,0.102041 
51.717163,2.703818,250.000000,511.000000,544.000000,541.000000,51.717163,162.000000,301.450000,513.573444,0.102041 
59.105330,2.902025,250.000000,511.000000,544.000000,541.000000,59.105330,162.000000,308.800000,514.129131,0.102041 
66.493496,2.376878,250.000000,511.000000,544.000000,541.000000,66.493496,162.000000,316.150000,515.408173,0.102041 
73.881662,2.144836,250.000000,511.000000,544.000000,541.000000,73.881662,162.000000,323.500000,516.394109,0.102041 
81.269828,3.376018,250.000000,511.000000,544.000000,541.000000,81.269828,162.000000,330.850000,515.916821,0.102041 
88.657995,5.868432,250.000000,511.000000,544.000000,541.000000,88.657995,162.000000,338.200000,514.178302,0.102041 
96.046161,8.855607,250.000000,511.000000,544.000000,541.000000,96.046161,162.000000,345.550000,511.945022,0.102041 
103.434327,11.395411,250.000000,511.000000,544.000000,541.000000,103.434327,162.000000,352.900000,510.159112,0.102041 
110.822493,13.453687,250.000000,511.000000,544.000000,541.000000,110.822493,162.000000,360.250000,508.854731,0.102041 
118.210659,15.328667,250.000000,511.000000,544.000000,541.000000,118.210659,162.000000,367.600000,507.733646,0.102041 
125.598826,17.318575,250.000000,511.000000,544.000000,541.000000,125.598826,162.000000,374.950000,506.497632,0.102041 
132.986992,19.180215,250.000000,511.000000,544.000000,541.000000,132.986992,162.000000,382.300000,505.389886,0.102041 
140.375158,20.903276,250.000000,511.000000,544.000000,541.000000,140.375158,162.000000,389.650000,504.420719,0.102041 
147.763324,22.603017,250.000000,511.000000,544.000000,541.000000,147.763324,162.000000,397.000000,503.474873,0.102041 
155.151490,24.221512,250.000000,511.000000,544.000000,541.000000,155.151490,162.000000,404.350000,502.610273,0.102041 
162.539657,25.922662,250.000000,511.000000,544.000000,541.000000,162.539657,162.000000,411.700000,501.663017,0.102041 
169.927823,27.348697,250.000000,511.000000,544.000000,541.000000,169.927823,162.000000,419.050000,500.990877,0.102041 
177.315989,28.028184,250.000000,511.000000,544.000000,541.000000,177.315989,162.000000,426.400000,501.065284,0.102041 
184.704155,27.698661,250.000000,511.000000,544.000000,541.000000,184.704155,162.000000,433.750000,502.148702,0.102041 
192.092322,26.789275,250.000000,511.000000,544.000000,541.000000,192.092322,162.000000,441.100000,503.811982,0.102041 
199.480488,25.613661,250.000000,511.000000,544.000000,541.000000,199.480488,162.000000,448.450000,505.741490,0.102041 
206.868654,24.484486,250.000000,511.000000,544.000000,541.000000,206.868654,162.000000,455.800000,507.624560,0.102041 
214.256820,23.126517,250.000000,511.000000,544.000000,541.000000,214.256820,162.000000,463.150000,509.736424,0.102041 
221.644986,21.391048,250.000000,511.000000,544.000000,541.000000,221.644986,162.000000,470.500000,512.225787,0.102041 
229.033153,19.185557,250.000000,511.000000,544.000000,541.000000,229.033153,162.000000,477.850000,515.185173,0.102041 
236.421319,16.455149,250.000000,511.000000,544.000000,541.000000,236.421319,162.000000,485.200000,518.669476,0.102041 
243.809485,13.155979,250.000000,511.000000,544.000000,541.000000,243.809485,162.000000,492.550000,522.722540,0.102041 
251.197651,9.149895,250.000000,511.000000,544.000000,541.000000,251.197651,162.000000,499.900000,527.482518,0.102041 
258.585817,4.509326,250.000000,511.000000,544.000000,541.000000,258.585817,162.000000,507.250000,532.876982,0.102041 
265.973984,0.405496,250.000000,511.000000,544.000000,541.000000,265.973984,162.000000,514.600000,537.734707,0.102041 
273.362150,-2.214167,250.000000,511.000000,544.000000,541.000000,273.362150,162.000000,521.950000,541.108264,0.102041 
280.750316,-2.991536,250.000000,511.000000,544.000000,541.000000,280.750316,162.000000,529.300000,542.639527,0.102041 
288.138482,-2.040176,250.000000,511.000000,544.000000,541.000000,288.138482,162.000000,536.650000,542.442062,0.102041 
295.526649,0.660842,250.000000,511.000000,544.000000,541.000000,295.526649,162.000000,544.000000,540.494938,0.102041 
0.000000,-1.355934,244.000000,508.000000,537.000000,543.000000,0.000000,165.000000,244.000000,509.355934,0.119454 
7.377076,-0.949107,244.000000,508.000000,537.000000,543.000000,7.377076,165.000000,251.325000,509.830328,0.119454 
14.754152,-0.693894,244.000000,508.000000,537.000000,543.000000,14.754152,165.000000,258.650000,510.456336,0.119454 
22.131228,-0.574079,244.000000,508.000000,537.000000,543.000000,22.131228,165.000000,265.975000,511.217741,0.119454 
29.508304,-0.576790,244.000000,508.000000,537.000000,543.000000,29.508304,165.000000,273.300000,512.101672,0.119454 
36.885380,-0.700253,244.000000,508.000000,537.000000,543.000000,36.885380,165.000000,280.625000,513.106357,0.119454 
44.262456,-0.723547,244.000000,508.000000,537.000000,543.000000,44.262456,165.000000,287.950000,514.010871,0.119454 
51.639532,-0.755892,244.000000,508.000000,537.000000,543.000000,51.639532,165.000000,295.275000,514.924437,0.119454 
59.016608,-0.644265,244.000000,508.000000,537.000000,543.000000,59.016608,165.000000,302.600000,515.694031,0.119454 
66.393684,0.100113,244.000000,508.000000,537.000000,543.000000,66.393684,165.000000,309.925000,515.830873,0.119454 
73.770760,1.418621,244.000000,508.000000,537.000000,543.000000,73.770760,165.000000,317.250000,515.393586,0.119454 
81.147836,3.088140,244.000000,508.000000,537.000000,543.000000,81.147836,165.000000,324.575000,514.605287,0.119454 
88.524912,4.759748,244.000000,508.000000,537.000000,543.000000,88.524912,165.000000,331.900000,513.814900,0.119454 
95.901988,6.571372,244.000000,508.000000,537.000000,543.000000,95.901988,165.000000,339.225000,512.884497,0.119454 
103.279064,8.121457,244.000000,508.000000,537.000000,543.000000,103.279064,165.000000,346.550000,512.215632,0.119454 
110.656140,9.619334,244.000000,508.000000,537.000000,543.000000,110.656140,165.000000,353.875000,511.598976,0.119454 
118.033216,11.299417,244.000000,508.000000,537.000000,543.000000,118.033216,165.000000,361.200000,510.800114,0.119454 
125.410292,13.089725,244.000000,508.000000,537.000000,543.000000,125.410292,165.000000,368.525000,509.891027,0.119454 
132.787368,14.960439,244.000000,508.000000,537.000000,543.000000,132.787368,165.000000,375.850000,508.901533,0.119454 
140.164444,16.839139,244.000000,508.000000,537.000000,543.000000,140.164444,165.000000,383.175000,507.904054,0.119454 
147.541520,18.934667,244.000000,508.000000,537.000000,543.000000,147.541520,165.000000,390.500000,506.689746,0.119454 
154.918596,21.463974,244.000000,508.000000,537.000000,543.000000,154.918596,165.000000,397.825000,505.041660,0.119454 
162.295672,24.171033,244.000000,508.000000,537.000000,543.000000,162.295672,165.000000,405.150000,503.215822,0.119454 
169.672748,26.834234,244.000000,508.000000,537.000000,543.000000,169.672748,165.000000,412.475000,501.433841,0.119454 
177.049823,29.034903,244.000000,508.000000,537.000000,543.000000,177.049823,165.000000,419.800000,500.114394,0.119454 
184.426899,30.570912,244.000000,508.000000,537.000000,543.000000,184.426899,165.000000,427.125000,499.459605,0.119454 
191.803975,31.337450,244.000000,508.000000,537.000000,543.000000,191.803975,165.000000,434.450000,499.574287,0.119454 
199.181051,31.364655,244.000000,508.000000,537.000000,543.000000,199.181051,165.000000,441.775000,500.428304,0.119454 
206.558127,30.876293,244.000000,508.000000,537.000000,543.000000,206.558127,165.000000,449.100000,501.797886,0.119454 
213.935203,30.066760,244.000000,508.000000,537.000000,543.000000,213.935203,165.000000,456.425000,503.488640,0.119454 
221.312279,29.105116,244.000000,508.000000,537.000000,543.000000,221.312279,165.000000,463.750000,505.331504,0.119454 
228.689355,28.135810,244.000000,508.000000,537.000000,543.000000,228.689355,165.000000,471.075000,507.182031,0.119454 
236.066431,26.531574,244.000000,508.000000,537.000000,543.000000,236.066431,165.000000,478.400000,509.667488,0.119454 
